1977-05-06,121.9736
1977-05-09,122.2642
1977-05-10,122.1346
1977-05-11,122.3346
1977-05-12,122.4582
1977-05-13,122.2375
1977-05-16,122.237
1977-05-17,122.1329
1977-05-18,122.0905
1977-05-19,122.0514
1977-05-20,122.1957
1977-05-23,122.2227
1977-05-24,122.2909
1977-05-25,122.1582
1977-05-26,122.0747
1977-05-27,122.1435
1977-05-31,122.1867
1977-06-01,122.2469
1977-06-02,122.1913
1977-06-03,122.145
1977-06-06,122.145
1977-06-08,121.9054
1977-06-09,121.9421
1977-06-10,121.8764
1977-06-13,121.5863
1977-06-14,121.7136
1977-06-15,121.7202
1977-06-16,121.6923
1977-06-17,121.8171
1977-06-20,121.87
1977-06-21,121.9064
1977-06-22,121.7308
1977-06-23,121.7461
1977-06-24,121.7749
1977-06-27,121.7473
1977-06-28,121.6398
1977-06-29,120.9639
1977-06-30,120.951
1977-07-01,120.9158
1977-07-04,120.2936
1977-07-05,120.2128
1977-07-06,120.3529
1977-07-07,120.1871
1977-07-08,120.189
1977-07-11,119.7253
1977-07-12,120.2658
1977-07-13,120.2416
1977-07-14,120.401
1977-07-15,120.4077
1977-07-18,120.021
1977-07-19,119.961
1977-07-20,120.0313
1977-07-21,120.1251
1977-07-22,119.9376
1977-07-25,119.7897
1977-07-26,119.8588
1977-07-27,119.9904
1977-07-28,120.254
1977-07-29,120.7992
1977-08-01,120.9421
1977-08-02,120.802
1977-08-03,120.6427
1977-08-04,120.7858
1977-08-05,120.7274
1977-08-08,121.0243
1977-08-09,120.9769
1977-08-10,121.1861
1977-08-11,121.0545
1977-08-12,121.3404
1977-08-15,121.5091
1977-08-16,121.6957
1977-08-17,121.3501
1977-08-18,121.3629
1977-08-19,121.4095
1977-08-22,121.237
1977-08-23,121.1664
1977-08-24,120.8857
1977-08-25,121.1187
1977-08-26,121.1781
1977-08-30,121.6121
1977-08-31,121.4932
1977-09-01,121.6173
1977-09-02,121.5916
1977-09-05,121.6585
1977-09-06,121.636
1977-09-07,121.5416
1977-09-08,121.4637
1977-09-09,121.5327
1977-09-12,121.5843
1977-09-13,121.541
1977-09-14,121.6489
1977-09-15,121.5699
1977-09-16,121.6091
1977-09-19,121.5772
1977-09-20,121.5281
1977-09-21,121.4509
1977-09-22,121.4433
1977-09-23,121.544
1977-09-26,121.4444
1977-09-27,121.5062
1977-09-28,121.4868
1977-09-29,121.2848
1977-09-30,120.7979
1977-10-03,120.2217
1977-10-04,120.4633
1977-10-05,120.4443
1977-10-06,120.1634
1977-10-07,120.0206
1977-10-10,119.9869
1977-10-11,120.231
1977-10-12,119.9632
1977-10-13,119.8027
1977-10-14,119.4339
1977-10-17,119.3733
1977-10-18,119.4239
1977-10-19,119.4077
1977-10-20,119.7457
1977-10-21,119.6738
1977-10-24,119.3628
1977-10-25,119.5193
1977-10-26,119.3712
1977-10-27,119.1672
1977-10-28,118.9294
1977-10-31,118.4742
1977-11-01,117.6962
1977-11-02,118.0549
1977-11-03,118.3211
1977-11-04,118.6535
1977-11-07,118.5475
1977-11-08,118.4892
1977-11-09,118.5928
1977-11-10,118.2899
1977-11-11,118.2528
1977-11-14,117.991
1977-11-15,118.0184
1977-11-16,117.9003
1977-11-17,118.1724
1977-11-18,117.768
1977-11-21,117.4188
1977-11-22,117.1287
1977-11-23,117.0787
1977-11-24,116.9464
1977-11-25,116.91
1977-11-28,116.8109
1977-11-29,117.5127
1977-11-30,117.6727
1977-12-01,117.2336
1977-12-02,117.2555
1977-12-05,116.7037
1977-12-06,116.5082
1977-12-07,116.2982
1977-12-08,116.0857
1977-12-09,116.4336
1977-12-12,116.2
1977-12-13,116.0042
1977-12-14,115.0225
1977-12-15,115.5088
1977-12-16,115.4485
1977-12-19,114.9812
1977-12-20,114.5831
1977-12-21,114.7386
1977-12-22,115.5924
1977-12-23,115.532
1977-12-28,114.8595
1977-12-29,114.3442
1977-12-30,114.0477
1978-01-03,113.2229
1978-01-04,112.867
1978-01-05,115.2067
1978-01-06,114.7018
1978-01-09,114.9359
1978-01-10,114.9755
1978-01-11,114.4338
1978-01-12,114.1639
1978-01-13,114.7092
1978-01-16,114.6397
1978-01-17,115.0192
1978-01-18,115.0646
1978-01-19,114.9961
1978-01-20,114.911
1978-01-23,114.6569
1978-01-24,114.546
1978-01-25,114.4239
1978-01-26,114.4203
1978-01-27,114.5522
1978-01-30,114.729
1978-01-31,114.5978
1978-02-01,114.755
1978-02-02,114.8819
1978-02-03,114.9894
1978-02-06,114.8994
1978-02-07,115.0181
1978-02-08,114.9567
1978-02-09,114.9668
1978-02-10,114.9768
1978-02-13,114.8013
1978-02-14,114.5502
1978-02-15,114.6361
1978-02-16,114.4534
1978-02-17,114.2879
1978-02-20,113.3098
1978-02-21,113.7967
1978-02-22,113.7284
1978-02-23,113.2862
1978-02-24,113.5475
1978-02-27,114.0818
1978-02-28,113.5226
1978-03-01,113.3458
1978-03-02,113.3228
1978-03-03,113.6036
1978-03-06,113.4356
1978-03-07,113.2517
1978-03-08,113.1297
1978-03-09,113.53
1978-03-10,114.0526
1978-03-13,113.7853
1978-03-14,113.5158
1978-03-15,113.4019
1978-03-16,112.9997
1978-03-17,112.8874
1978-03-20,112.854
1978-03-21,113.1561
1978-03-22,112.9768
1978-03-23,113.0464
1978-03-28,112.1106
1978-03-29,111.6684
1978-03-30,111.8833
1978-03-31,111.3249
1978-04-03,110.9333
1978-04-04,111.1825
1978-04-05,111.2535
1978-04-06,111.0822
1978-04-07,111.2479
1978-04-10,111.2305
1978-04-11,111.3029
1978-04-12,111.2316
1978-04-13,111.5402
1978-04-14,111.8142
1978-04-17,112.1803
1978-04-18,112.2165
1978-04-19,112.4208
1978-04-20,113.7636
1978-04-21,113.5476
1978-04-24,113.8857
1978-04-25,113.6345
1978-04-26,113.4864
1978-04-27,112.6038
1978-04-28,112.8897
1978-05-02,113.2245
1978-05-03,113.2635
1978-05-04,112.8518
1978-05-05,112.9114
1978-05-08,113.1964
1978-05-09,113.3814
1978-05-10,113.0164
1978-05-11,113.1229
1978-05-12,113.2539
1978-05-15,113.4195
1978-05-16,113.9262
1978-05-17,113.9207
1978-05-18,113.4803
1978-05-19,113.6202
1978-05-22,113.979
1978-05-23,114.0387
1978-05-24,113.9487
1978-05-25,113.4981
1978-05-26,113.4602
1978-05-30,112.9328
1978-05-31,112.4146
1978-06-01,112.3121
1978-06-02,112.0519
1978-06-05,112.2449
1978-06-06,112.3919
1978-06-07,112.2528
1978-06-08,112.0888
1978-06-09,112.2064
1978-06-12,111.5855
1978-06-13,111.4866
1978-06-14,111.2269
1978-06-15,111.496
1978-06-16,111.4232
1978-06-19,110.9725
1978-06-20,110.518
1978-06-21,110.2895
1978-06-22,110.6196
1978-06-23,109.7547
1978-06-26,109.615
1978-06-27,109.6515
1978-06-28,109.3205
1978-06-29,109.2409
1978-06-30,108.9548
1978-07-03,108.5225
1978-07-04,107.9036
1978-07-05,108.0509
1978-07-06,108.8605
1978-07-07,108.4216
1978-07-10,107.8126
1978-07-11,108.2327
1978-07-12,108.4129
1978-07-13,108.3458
1978-07-14,108.3436
1978-07-17,108.5722
1978-07-18,108.4887
1978-07-19,108.2024
1978-07-20,108.0315
1978-07-21,107.7858
1978-07-24,107.0191
1978-07-25,106.7578
1978-07-26,106.6502
1978-07-27,106.7005
1978-07-28,105.8511
1978-07-31,105.5669
1978-08-01,105.1366
1978-08-02,105.2598
1978-08-03,105.472
1978-08-04,105.5962
1978-08-07,105.3557
1978-08-08,104.9339
1978-08-09,104.5804
1978-08-10,104.2976
1978-08-11,103.8673
1978-08-14,103.0851
1978-08-15,103.1658
1978-08-16,103.1798
1978-08-17,104.9036
1978-08-18,104.6424
1978-08-21,105.9563
1978-08-22,105.5183
1978-08-23,105.726
1978-08-24,105.5296
1978-08-25,106.1293
1978-08-29,105.5279
1978-08-30,105.3067
1978-08-31,105.4821
1978-09-01,105.485
1978-09-04,105.1661
1978-09-05,105.3198
1978-09-06,105.2871
1978-09-07,105.7867
1978-09-08,106.0856
1978-09-11,106.1528
