1977-09-05,121.6585,ND,7
1977-09-06,121.636,6.00,7
1977-09-07,121.5416,5.62,7
1977-09-08,121.4637,6.01,7
1977-09-09,121.5327,6.02,7
1977-09-12,121.5843,6.18,6.5
1977-09-13,121.541,6.19,6.5
1977-09-14,121.6489,5.89,6.5
1977-09-15,121.5699,6.13,6.5
1977-09-16,121.6091,6.09,6.5
1977-09-19,121.5772,6.08,6
1977-09-20,121.5281,6.06,6
1977-09-21,121.4509,6.14,6
1977-09-22,121.4433,6.21,6
1977-09-23,121.544,6.31,6
1977-09-26,121.4444,6.40,6
1977-09-27,121.5062,6.37,6
1977-09-28,121.4868,6.55,6
1977-09-29,121.2848,6.46,6
1977-09-30,120.7979,6.46,6
1977-10-03,120.2217,6.60,6
1977-10-04,120.4633,6.43,6
1977-10-05,120.4443,6.03,6
1977-10-06,120.1634,6.41,6
1977-10-07,120.0206,6.40,6
1977-10-10,119.9869,ND,5.5
1977-10-11,120.231,6.67,5.5
1977-10-12,119.9632,6.20,5.5
1977-10-13,119.8027,6.53,5.5
1977-10-14,119.4339,6.48,5.5
1977-10-17,119.3733,6.50,5
1977-10-18,119.4239,6.46,5
1977-10-19,119.4077,6.59,5
1977-10-20,119.7457,6.51,5
1977-10-21,119.6738,6.44,5
1977-10-24,119.3628,6.47,5
1977-10-25,119.5193,6.50,5
1977-10-26,119.3712,6.61,5
1977-10-27,119.1672,6.57,5
1977-10-28,118.9294,6.49,5
1977-10-31,118.4742,6.60,5
1977-11-01,117.6962,6.65,5
1977-11-02,118.0549,6.22,5
1977-11-03,118.3211,6.62,5
1977-11-04,118.6535,6.58,5
1977-11-07,118.5475,6.62,5
1977-11-08,118.4892,6.58,5
1977-11-09,118.5928,6.47,5
1977-11-10,118.2899,6.53,5
1977-11-11,118.2528,ND,5
1977-11-14,117.991,6.54,5
1977-11-15,118.0184,6.52,5
1977-11-16,117.9003,5.73,5
1977-11-17,118.1724,6.44,5
1977-11-18,117.768,6.44,5
1977-11-21,117.4188,6.54,5
1977-11-22,117.1287,6.49,5
1977-11-23,117.0787,6.81,5
1977-11-24,116.9464,ND,5
1977-11-25,116.91,6.48,5
1977-11-28,116.8109,6.51,7
1977-11-29,117.5127,6.50,7
1977-11-30,117.6727,6.56,7
1977-12-01,117.2336,6.52,7
1977-12-02,117.2555,6.53,7
1977-12-05,116.7037,6.59,7
1977-12-06,116.5082,6.56,7
1977-12-07,116.2982,6.28,7
1977-12-08,116.0857,6.50,7
1977-12-09,116.4336,6.50,7
1977-12-12,116.2,6.52,7
