SERIES,DESCRIPTION
XUDLUSG,Effective exchange rate index - US $ (1990 average = 100)

DATE,XUDLUSG
24 Jul 2009,84.4042
27 Jul 2009,84.4885
28 Jul 2009,84.4498
29 Jul 2009,84.8888
30 Jul 2009,84.9129
31 Jul 2009,84.4726
03 Aug 2009,83.49
04 Aug 2009,83.6231
05 Aug 2009,83.6016
06 Aug 2009,83.9318
07 Aug 2009,85.0285
10 Aug 2009,85.1341
11 Aug 2009,85.1597
12 Aug 2009,84.8172
13 Aug 2009,84.3092
14 Aug 2009,84.3737
17 Aug 2009,85.1488
18 Aug 2009,84.9553
19 Aug 2009,84.432
20 Aug 2009,84.3783
21 Aug 2009,83.9926
24 Aug 2009,83.9455
25 Aug 2009,83.9135
26 Aug 2009,84.5718
27 Aug 2009,84.4075
28 Aug 2009,83.6974
01 Sep 2009,84.0275
02 Sep 2009,84.1945
03 Sep 2009,84.1324
04 Sep 2009,83.9954
07 Sep 2009,83.5004
08 Sep 2009,82.7306
09 Sep 2009,82.5599
10 Sep 2009,82.6664
11 Sep 2009,82.0627
14 Sep 2009,82.348
15 Sep 2009,82.5479
16 Sep 2009,82.0437
17 Sep 2009,81.7582
18 Sep 2009,82.1718
21 Sep 2009,82.8473
22 Sep 2009,81.9074
23 Sep 2009,82.0383
24 Sep 2009,82.5233
25 Sep 2009,82.346
28 Sep 2009,82.4002
29 Sep 2009,82.7267
30 Sep 2009,82.0613
01 Oct 2009,82.1971
02 Oct 2009,82.2166
05 Oct 2009,82.1437
06 Oct 2009,81.2812
07 Oct 2009,81.5925
08 Oct 2009,81.0803
09 Oct 2009,81.2025
12 Oct 2009,81.063
13 Oct 2009,80.9376
14 Oct 2009,80.5868
15 Oct 2009,80.7125
16 Oct 2009,81.1223
19 Oct 2009,80.7537
20 Oct 2009,81.0552
21 Oct 2009,80.8634
22 Oct 2009,81.035
23 Oct 2009,81.3059
26 Oct 2009,81.6748
27 Oct 2009,82.0083
28 Oct 2009,82.0798
29 Oct 2009,81.8582
30 Oct 2009,81.9147
02 Nov 2009,81.7905
03 Nov 2009,81.9311
04 Nov 2009,81.5015
05 Nov 2009,81.3378
06 Nov 2009,81.2971
09 Nov 2009,80.7074
10 Nov 2009,80.6721
11 Nov 2009,80.5945
12 Nov 2009,81.0369
13 Nov 2009,80.7562
16 Nov 2009,80.3373
17 Nov 2009,80.92
18 Nov 2009,80.4334
19 Nov 2009,80.9809
20 Nov 2009,81.1709
23 Nov 2009,80.5598
24 Nov 2009,80.6065
25 Nov 2009,79.9848
26 Nov 2009,80.0525
27 Nov 2009,80.1309
30 Nov 2009,79.8261
01 Dec 2009,79.5098
02 Dec 2009,79.7176
03 Dec 2009,80.1478
04 Dec 2009,80.9547
07 Dec 2009,81.0731
08 Dec 2009,81.1475
09 Dec 2009,80.9272
10 Dec 2009,80.9979
11 Dec 2009,81.6037
14 Dec 2009,81.342
15 Dec 2009,81.8502
16 Dec 2009,81.6971
17 Dec 2009,82.6375
18 Dec 2009,82.9367
21 Dec 2009,82.7119
22 Dec 2009,83.2354
23 Dec 2009,82.6932
24 Dec 2009,82.744
29 Dec 2009,82.4859
30 Dec 2009,83.0558
31 Dec 2009,82.9568
04 Jan 2010,82.3053
05 Jan 2010,82.1953
06 Jan 2010,82.523
07 Jan 2010,82.8309
08 Jan 2010,82.7344
11 Jan 2010,81.8202
12 Jan 2010,81.6739
13 Jan 2010,81.781
14 Jan 2010,81.6179
15 Jan 2010,81.813
18 Jan 2010,81.6907
19 Jan 2010,82.0908
20 Jan 2010,82.7913
21 Jan 2010,82.9774
22 Jan 2010,82.6651
25 Jan 2010,82.7065
26 Jan 2010,82.827
27 Jan 2010,82.903
28 Jan 2010,83.1275
29 Jan 2010,83.5857
01 Feb 2010,83.6893
02 Feb 2010,83.2997
03 Feb 2010,83.5853
04 Feb 2010,83.9584
05 Feb 2010,83.9615
08 Feb 2010,83.852
09 Feb 2010,83.9078
10 Feb 2010,84.0214
11 Feb 2010,84.0015
12 Feb 2010,83.9497
15 Feb 2010,83.8518
16 Feb 2010,83.5495
17 Feb 2010,83.8359
18 Feb 2010,83.8647
19 Feb 2010,84.6268
22 Feb 2010,84.1095
23 Feb 2010,84.0395
24 Feb 2010,83.947
25 Feb 2010,84.1977
26 Feb 2010,83.7379
01 Mar 2010,84.1827
02 Mar 2010,83.6144
03 Mar 2010,83.064
04 Mar 2010,83.4172
05 Mar 2010,83.7384
08 Mar 2010,83.6162
09 Mar 2010,83.6235
10 Mar 2010,83.6061
11 Mar 2010,83.6496
12 Mar 2010,83.2053
15 Mar 2010,83.5306
16 Mar 2010,83.0837
17 Mar 2010,82.9808
18 Mar 2010,83.3594
19 Mar 2010,83.6596
22 Mar 2010,83.5837
23 Mar 2010,83.5945
24 Mar 2010,84.7277
25 Mar 2010,84.7924
26 Mar 2010,84.8488
29 Mar 2010,84.4922
30 Mar 2010,84.6162
31 Mar 2010,84.3656
01 Apr 2010,84.3112
06 Apr 2010,84.4911
07 Apr 2010,84.5541
08 Apr 2010,84.4374
09 Apr 2010,84.2548
12 Apr 2010,83.7993
13 Apr 2010,83.958
14 Apr 2010,83.6515
15 Apr 2010,83.704
16 Apr 2010,83.9296
19 Apr 2010,84.1427
20 Apr 2010,84.0259
21 Apr 2010,84.1212
22 Apr 2010,84.3225
23 Apr 2010,84.6094
26 Apr 2010,84.5286
27 Apr 2010,84.5546
28 Apr 2010,85.1597
29 Apr 2010,84.9107
30 Apr 2010,84.9008
04 May 2010,85.9753
05 May 2010,86.4089
06 May 2010,86.7268
07 May 2010,86.6697
10 May 2010,86.2473
11 May 2010,86.3553
12 May 2010,86.3328
13 May 2010,86.5855
14 May 2010,87.1369
17 May 2010,87.6124
18 May 2010,87.4814
19 May 2010,87.7119
20 May 2010,87.7184
21 May 2010,87.0747
24 May 2010,87.6155
25 May 2010,88.214
26 May 2010,88.0229
27 May 2010,87.8069
28 May 2010,87.6184
01 Jun 2010,87.5501
02 Jun 2010,88.1213
03 Jun 2010,88.0133
04 Jun 2010,88.526
07 Jun 2010,88.9598
08 Jun 2010,88.7191
09 Jun 2010,88.0428
10 Jun 2010,87.6924
11 Jun 2010,87.9766
14 Jun 2010,87.1362
15 Jun 2010,87.0053
16 Jun 2010,86.9475
17 Jun 2010,86.8262
18 Jun 2010,86.6028
21 Jun 2010,86.5503
22 Jun 2010,86.6825
23 Jun 2010,87.0858
24 Jun 2010,86.6635
25 Jun 2010,86.6018
28 Jun 2010,86.2438
29 Jun 2010,86.7529
30 Jun 2010,86.9052
01 Jul 2010,85.954
02 Jul 2010,85.7804
05 Jul 2010,86.0459
06 Jul 2010,85.2685
07 Jul 2010,85.302
08 Jul 2010,85.3535
09 Jul 2010,85.2553
12 Jul 2010,85.4874
13 Jul 2010,84.991
14 Jul 2010,84.9391
15 Jul 2010,84.4152
16 Jul 2010,84.2603
19 Jul 2010,84.4361
20 Jul 2010,84.7065
21 Jul 2010,84.6034
22 Jul 2010,84.2702
23 Jul 2010,84.4816
26 Jul 2010,84.0123
27 Jul 2010,84.1131
28 Jul 2010,83.9937
29 Jul 2010,83.6132
30 Jul 2010,83.5039
02 Aug 2010,82.8063
03 Aug 2010,82.5804
04 Aug 2010,82.8628
05 Aug 2010,82.6499
06 Aug 2010,82.2798
09 Aug 2010,82.5852
10 Aug 2010,83.2772
11 Aug 2010,83.7174
12 Aug 2010,84.0885
13 Aug 2010,84.2248
16 Aug 2010,83.7992
17 Aug 2010,83.6265
18 Aug 2010,83.5735
19 Aug 2010,83.5276
20 Aug 2010,84.4651
23 Aug 2010,84.3554
24 Aug 2010,84.1313
25 Aug 2010,84.5885
26 Aug 2010,84.0197
27 Aug 2010,84.3565
31 Aug 2010,84.2165
01 Sep 2010,83.7701
02 Sep 2010,83.7233
03 Sep 2010,83.4775
06 Sep 2010,83.2396
07 Sep 2010,83.6611
08 Sep 2010,83.4142
09 Sep 2010,83.2793
10 Sep 2010,83.5277
13 Sep 2010,82.9146
14 Sep 2010,82.3521
15 Sep 2010,83.0022
16 Sep 2010,82.9041
17 Sep 2010,83.1923
20 Sep 2010,82.9944
21 Sep 2010,82.8182
22 Sep 2010,81.8706
23 Sep 2010,82.0891
24 Sep 2010,81.5649
27 Sep 2010,81.572
28 Sep 2010,81.446
29 Sep 2010,81.2395
30 Sep 2010,81.0199
01 Oct 2010,80.6986
04 Oct 2010,80.815
05 Oct 2010,80.248
06 Oct 2010,79.9831
07 Oct 2010,79.7825
08 Oct 2010,79.7049
11 Oct 2010,79.7979
12 Oct 2010,79.831
13 Oct 2010,79.3774
14 Oct 2010,78.948
15 Oct 2010,79.2425
18 Oct 2010,79.3858
19 Oct 2010,80.3942
20 Oct 2010,79.5488
21 Oct 2010,79.5305
22 Oct 2010,79.893
25 Oct 2010,79.3746
26 Oct 2010,79.8227
27 Oct 2010,80.3838
28 Oct 2010,79.6849
29 Oct 2010,79.4136
01 Nov 2010,79.3679
02 Nov 2010,79.0814
03 Nov 2010,79.2372
04 Nov 2010,78.3449
05 Nov 2010,78.908
08 Nov 2010,79.2124
09 Nov 2010,78.968
10 Nov 2010,80.1456
11 Nov 2010,80.0648
12 Nov 2010,80.0901
15 Nov 2010,80.4863
16 Nov 2010,81.0756
17 Nov 2010,80.9605
18 Nov 2010,80.9491
19 Nov 2010,80.8468
22 Nov 2010,80.9014
23 Nov 2010,81.1724
24 Nov 2010,81.1827
25 Nov 2010,81.2487
26 Nov 2010,82.0362
29 Nov 2010,82.5124
30 Nov 2010,82.5092
01 Dec 2010,82.416
02 Dec 2010,81.77
03 Dec 2010,80.8092
06 Dec 2010,81.0736
07 Dec 2010,81.0536
08 Dec 2010,81.8112
09 Dec 2010,81.7771
10 Dec 2010,81.6274
13 Dec 2010,81.0517
14 Dec 2010,81.0786
15 Dec 2010,81.3404
16 Dec 2010,81.7885
17 Dec 2010,81.9684
20 Dec 2010,82.0907
21 Dec 2010,81.9688
22 Dec 2010,81.9566
23 Dec 2010,81.8057
24 Dec 2010,81.5381
29 Dec 2010,81.109
30 Dec 2010,80.7166
31 Dec 2010,80.0079
04 Jan 2011,80.6234
05 Jan 2011,81.389
06 Jan 2011,81.6117
07 Jan 2011,81.4668
10 Jan 2011,81.5747
11 Jan 2011,81.7396
12 Jan 2011,81.22
13 Jan 2011,80.5309
14 Jan 2011,80.5311
17 Jan 2011,80.4881
18 Jan 2011,80.3947
19 Jan 2011,80.0242
20 Jan 2011,80.7457
21 Jan 2011,80.0368
24 Jan 2011,79.7929
25 Jan 2011,79.8988
26 Jan 2011,79.7472
27 Jan 2011,79.8194
28 Jan 2011,79.9683
31 Jan 2011,79.6618
01 Feb 2011,79.1394
02 Feb 2011,79.0511
03 Feb 2011,79.5293
04 Feb 2011,79.7552
07 Feb 2011,79.8025
08 Feb 2011,79.484
09 Feb 2011,79.6738
10 Feb 2011,80.1562
11 Feb 2011,80.2168
14 Feb 2011,80.3647
15 Feb 2011,80.2978
16 Feb 2011,80.3284
17 Feb 2011,79.9025
18 Feb 2011,79.7565
21 Feb 2011,79.6619
22 Feb 2011,79.5802
23 Feb 2011,79.4626
24 Feb 2011,79.037
25 Feb 2011,79.0545
28 Feb 2011,78.7875
01 Mar 2011,78.7468
02 Mar 2011,78.5153
03 Mar 2011,78.6865
04 Mar 2011,78.5387
07 Mar 2011,78.4028
08 Mar 2011,78.8853
09 Mar 2011,78.7529
10 Mar 2011,79.2801
11 Mar 2011,78.8714
14 Mar 2011,78.4958
15 Mar 2011,78.4827
16 Mar 2011,78.5712
17 Mar 2011,77.8249
18 Mar 2011,78.1975
21 Mar 2011,77.9235
22 Mar 2011,77.7885
23 Mar 2011,78.0968
24 Mar 2011,77.808
25 Mar 2011,78.1092
28 Mar 2011,78.3152
29 Mar 2011,78.6267
30 Mar 2011,78.6209
31 Mar 2011,78.4305
01 Apr 2011,78.7859
04 Apr 2011,78.4953
05 Apr 2011,78.6319
06 Apr 2011,78.4501
07 Apr 2011,78.5189
08 Apr 2011,78.1009
11 Apr 2011,77.9259
12 Apr 2011,77.8031
13 Apr 2011,77.8046
14 Apr 2011,77.6284
15 Apr 2011,77.717
18 Apr 2011,78.0722
19 Apr 2011,77.6119
20 Apr 2011,77.1151
21 Apr 2011,76.6702
26 Apr 2011,76.6236
27 Apr 2011,76.9689
28 Apr 2011,76.0758
03 May 2011,75.9627
04 May 2011,75.9563
05 May 2011,76.4791
06 May 2011,76.7298
09 May 2011,77.3735
10 May 2011,77.0363
11 May 2011,77.1405
12 May 2011,77.5571
13 May 2011,77.5667
16 May 2011,77.5722
17 May 2011,77.9893
18 May 2011,77.769
19 May 2011,77.8422
20 May 2011,78.0171
23 May 2011,78.4629
24 May 2011,78.3367
25 May 2011,78.2806
26 May 2011,78.0665
27 May 2011,77.5042
31 May 2011,77.2089
01 Jun 2011,77.087
02 Jun 2011,77.2611
03 Jun 2011,76.9135
06 Jun 2011,76.771
07 Jun 2011,76.5086
08 Jun 2011,76.6586
09 Jun 2011,76.8544
10 Jun 2011,77.2365
13 Jun 2011,77.1497
14 Jun 2011,76.8545
15 Jun 2011,77.3602
16 Jun 2011,77.975
17 Jun 2011,77.3846
20 Jun 2011,77.4071
21 Jun 2011,77.1238
22 Jun 2011,76.9991
23 Jun 2011,77.8879
24 Jun 2011,77.9048
27 Jun 2011,77.8647
28 Jun 2011,77.6395
29 Jun 2011,77.3086
30 Jun 2011,76.976
01 Jul 2011,76.9892
04 Jul 2011,76.8895
05 Jul 2011,77.0311
06 Jul 2011,77.3946
07 Jul 2011,77.2139
08 Jul 2011,77.3417
11 Jul 2011,77.9158
12 Jul 2011,77.6533
13 Jul 2011,76.8664
14 Jul 2011,76.923
15 Jul 2011,76.9074
18 Jul 2011,77.2579
19 Jul 2011,76.5957
20 Jul 2011,76.4968
21 Jul 2011,75.9414
22 Jul 2011,76.0308
25 Jul 2011,75.9902
26 Jul 2011,75.5353
27 Jul 2011,75.7824
28 Jul 2011,75.9015
29 Jul 2011,75.6376
01 Aug 2011,75.9328
02 Aug 2011,76.011
03 Aug 2011,75.8673
04 Aug 2011,77.0199
05 Aug 2011,76.9167
08 Aug 2011,76.8775
09 Aug 2011,76.7687
10 Aug 2011,76.5363
11 Aug 2011,76.531
12 Aug 2011,76.6124
15 Aug 2011,76.0159
16 Aug 2011,76.0522
17 Aug 2011,75.7955
18 Aug 2011,76.3403
19 Aug 2011,75.877
22 Aug 2011,76.2016
23 Aug 2011,76.136
24 Aug 2011,76.1635
25 Aug 2011,76.4939
26 Aug 2011,76.3957
30 Aug 2011,76.0689
31 Aug 2011,75.9567
01 Sep 2011,76.3533
02 Sep 2011,76.4088
05 Sep 2011,76.8918
06 Sep 2011,77.2498
07 Sep 2011,77.3006
08 Sep 2011,77.2261
09 Sep 2011,78.2054
12 Sep 2011,78.2966
13 Sep 2011,78.0203
14 Sep 2011,78.0673
15 Sep 2011,77.5489
16 Sep 2011,77.6466
19 Sep 2011,78.0864
20 Sep 2011,77.8689
21 Sep 2011,78.1259
22 Sep 2011,79.2973
23 Sep 2011,79.086
26 Sep 2011,79.3401
27 Sep 2011,78.6314
28 Sep 2011,78.7701
29 Sep 2011,78.9783
30 Sep 2011,79.7828
03 Oct 2011,80.1059
04 Oct 2011,80.4379
05 Oct 2011,80.1671
06 Oct 2011,79.8417
07 Oct 2011,79.2847
10 Oct 2011,78.8192
11 Oct 2011,78.9758
12 Oct 2011,78.4816
13 Oct 2011,78.7341
14 Oct 2011,78.2685
17 Oct 2011,78.3679
18 Oct 2011,78.6213
19 Oct 2011,78.1605
20 Oct 2011,78.6474
21 Oct 2011,77.65
24 Oct 2011,77.5903
25 Oct 2011,77.6628
26 Oct 2011,77.8817
27 Oct 2011,76.733
28 Oct 2011,76.5706
31 Oct 2011,77.6882
01 Nov 2011,78.9644
02 Nov 2011,78.4817
03 Nov 2011,78.5812
04 Nov 2011,78.6937
07 Nov 2011,78.6609
08 Nov 2011,78.3595
09 Nov 2011,78.9767
10 Nov 2011,79.0035
11 Nov 2011,78.3032
14 Nov 2011,78.6363
15 Nov 2011,79.0329
16 Nov 2011,79.0127
17 Nov 2011,79.0807
18 Nov 2011,79.073
21 Nov 2011,79.6134
22 Nov 2011,79.5073
23 Nov 2011,80.1822
24 Nov 2011,80.1696
25 Nov 2011,80.4529
28 Nov 2011,80.0605
29 Nov 2011,79.8972
30 Nov 2011,79.2505
01 Dec 2011,79.2995
02 Dec 2011,79.4359
05 Dec 2011,79.2355
06 Dec 2011,79.4525
07 Dec 2011,79.361
08 Dec 2011,79.568
09 Dec 2011,79.5977
12 Dec 2011,80.0301
13 Dec 2011,80.4618
14 Dec 2011,81.1567
15 Dec 2011,80.8513
16 Dec 2011,80.6106
19 Dec 2011,80.7398
20 Dec 2011,80.2247
21 Dec 2011,80.4668
22 Dec 2011,80.3233
23 Dec 2011,80.2834
28 Dec 2011,80.6385
29 Dec 2011,80.6598
30 Dec 2011,80.4277
03 Jan 2012,79.6651
04 Jan 2012,80.092
05 Jan 2012,80.6499
06 Jan 2012,80.9127
09 Jan 2012,80.8008
10 Jan 2012,80.5059
11 Jan 2012,80.8552
12 Jan 2012,80.5845
13 Jan 2012,81.0365
16 Jan 2012,80.7777
17 Jan 2012,80.5697
18 Jan 2012,80.3529
19 Jan 2012,80.1409
20 Jan 2012,80.1699
23 Jan 2012,79.6798
24 Jan 2012,80.134
25 Jan 2012,80.3445
26 Jan 2012,79.3614
27 Jan 2012,79.2912
30 Jan 2012,79.2754
31 Jan 2012,79.1968
01 Feb 2012,78.7809
02 Feb 2012,78.8721
03 Feb 2012,79.058
06 Feb 2012,79.1632
07 Feb 2012,78.861
08 Feb 2012,78.8669
09 Feb 2012,78.8682
10 Feb 2012,79.3947
13 Feb 2012,79.2101
14 Feb 2012,79.7689
15 Feb 2012,79.8002
16 Feb 2012,80.0486
17 Feb 2012,79.8512
20 Feb 2012,79.5481
21 Feb 2012,79.7318
22 Feb 2012,80.1073
23 Feb 2012,79.8465
24 Feb 2012,79.6396
27 Feb 2012,79.7553
28 Feb 2012,79.6175
29 Feb 2012,79.5484
01 Mar 2012,79.6936
02 Mar 2012,80.2129
05 Mar 2012,80.2367
06 Mar 2012,80.5287
07 Mar 2012,80.5738
08 Mar 2012,80.1805
09 Mar 2012,80.7557
12 Mar 2012,80.819
13 Mar 2012,80.8839
14 Mar 2012,81.4763
15 Mar 2012,81.2471
16 Mar 2012,80.9225
19 Mar 2012,80.6732
20 Mar 2012,80.9532
21 Mar 2012,81.011
22 Mar 2012,80.8532
23 Mar 2012,80.5865
26 Mar 2012,80.4084
27 Mar 2012,80.5187
28 Mar 2012,80.6534
29 Mar 2012,80.5162
30 Mar 2012,80.4097
02 Apr 2012,80.2141
03 Apr 2012,80.144
04 Apr 2012,80.8856
05 Apr 2012,80.8745
10 Apr 2012,80.6327
11 Apr 2012,80.5353
12 Apr 2012,80.2469
13 Apr 2012,80.5172
16 Apr 2012,80.4856
17 Apr 2012,80.1135
18 Apr 2012,80.2873
19 Apr 2012,80.3884
20 Apr 2012,80.1986
23 Apr 2012,80.3227
24 Apr 2012,80.0224
25 Apr 2012,80.0885
26 Apr 2012,79.7443
27 Apr 2012,79.4951
30 Apr 2012,79.5144
01 May 2012,79.562
02 May 2012,79.8239
03 May 2012,79.8327
04 May 2012,79.9635
08 May 2012,80.3317
09 May 2012,80.4825
10 May 2012,80.4807
11 May 2012,80.4183
14 May 2012,80.7539
15 May 2012,81.0561
16 May 2012,81.3666
17 May 2012,81.3963
18 May 2012,81.3177
21 May 2012,81.3119
22 May 2012,81.4064
23 May 2012,81.8634
24 May 2012,81.8829
25 May 2012,82.1686
28 May 2012,81.9628
29 May 2012,81.9216
30 May 2012,82.3061
31 May 2012,82.4039
01 Jun 2012,82.4456
06 Jun 2012,82.2112
07 Jun 2012,81.9675
08 Jun 2012,82.4214
11 Jun 2012,82.1464
12 Jun 2012,82.2827
13 Jun 2012,81.8742
14 Jun 2012,81.798
15 Jun 2012,81.4801
18 Jun 2012,81.6616
19 Jun 2012,81.3005
20 Jun 2012,81.3752
21 Jun 2012,81.9809
22 Jun 2012,82.3377
25 Jun 2012,82.2631
26 Jun 2012,82.1764
27 Jun 2012,82.2648
28 Jun 2012,82.3796
29 Jun 2012,81.5347
02 Jul 2012,81.6193
03 Jul 2012,81.6198
04 Jul 2012,81.8415
05 Jul 2012,82.2239
06 Jul 2012,82.3786
09 Jul 2012,82.436
10 Jul 2012,82.5134
11 Jul 2012,82.5542
12 Jul 2012,82.7484
13 Jul 2012,82.303
16 Jul 2012,82.1752
17 Jul 2012,82.3396
18 Jul 2012,82.0258
19 Jul 2012,81.8365
20 Jul 2012,82.1141
23 Jul 2012,82.4017
24 Jul 2012,82.4464
25 Jul 2012,82.3876
26 Jul 2012,81.6639
27 Jul 2012,81.5435
30 Jul 2012,81.6139
31 Jul 2012,81.4193
01 Aug 2012,81.5139
02 Aug 2012,81.9192
03 Aug 2012,81.4805
06 Aug 2012,81.1966
07 Aug 2012,81.2419
08 Aug 2012,81.2366
09 Aug 2012,81.3893
10 Aug 2012,81.1677
13 Aug 2012,81.1836
14 Aug 2012,81.3804
15 Aug 2012,81.442
16 Aug 2012,81.3457
17 Aug 2012,81.5982
20 Aug 2012,81.4577
21 Aug 2012,81.0287
22 Aug 2012,81.1779
23 Aug 2012,80.5743
24 Aug 2012,80.8558
28 Aug 2012,80.5564
29 Aug 2012,80.7915
30 Aug 2012,80.8877
31 Aug 2012,80.4269
03 Sep 2012,80.4771
04 Sep 2012,80.5593
05 Sep 2012,80.5592
06 Sep 2012,80.4908
07 Sep 2012,79.6851
10 Sep 2012,79.7711
11 Sep 2012,79.4092
12 Sep 2012,79.3809
13 Sep 2012,79.1995
14 Sep 2012,78.789
17 Sep 2012,79.033
18 Sep 2012,79.1773
19 Sep 2012,79.1009
20 Sep 2012,79.3553
21 Sep 2012,79.2093
24 Sep 2012,79.3652
25 Sep 2012,79.1772
26 Sep 2012,79.6432
27 Sep 2012,79.4989
28 Sep 2012,79.5426
01 Oct 2012,79.468
02 Oct 2012,79.4813
03 Oct 2012,79.8558
04 Oct 2012,79.4346
05 Oct 2012,79.2598
08 Oct 2012,79.3796
09 Oct 2012,79.5956
10 Oct 2012,79.6233
11 Oct 2012,79.5504
12 Oct 2012,79.4695
15 Oct 2012,79.7098
16 Oct 2012,79.6594
17 Oct 2012,79.2806
18 Oct 2012,79.5032
19 Oct 2012,79.9024
22 Oct 2012,80.0014
23 Oct 2012,80.2635
24 Oct 2012,80.2056
25 Oct 2012,80.3229
26 Oct 2012,80.2907
29 Oct 2012,80.5071
30 Oct 2012,80.2223
31 Oct 2012,80.3598
01 Nov 2012,80.4085
02 Nov 2012,80.7522
05 Nov 2012,80.8117
06 Nov 2012,80.7614
07 Nov 2012,80.7514
08 Nov 2012,80.8424
09 Nov 2012,80.88
12 Nov 2012,80.8592
13 Nov 2012,80.8777
14 Nov 2012,81.1467
15 Nov 2012,81.2558
16 Nov 2012,81.5283
19 Nov 2012,81.0432
20 Nov 2012,81.315
21 Nov 2012,81.4521
22 Nov 2012,81.3516
23 Nov 2012,80.9896
26 Nov 2012,80.9387
27 Nov 2012,81.0387
28 Nov 2012,80.9624
29 Nov 2012,80.8589
30 Nov 2012,80.937
03 Dec 2012,80.7233
04 Dec 2012,80.5229
05 Dec 2012,80.7097
06 Dec 2012,80.8342
07 Dec 2012,80.9764
10 Dec 2012,80.9211
11 Dec 2012,80.7558
12 Dec 2012,80.7924
13 Dec 2012,80.8681
14 Dec 2012,80.8526
17 Dec 2012,80.7333
18 Dec 2012,80.6659
19 Dec 2012,80.6864
20 Dec 2012,80.7978
21 Dec 2012,81.0074
24 Dec 2012,80.9764
27 Dec 2012,81.4384
28 Dec 2012,81.5149
31 Dec 2012,81.5943
02 Jan 2013,81.4651
03 Jan 2013,81.7626
04 Jan 2013,82.2858
07 Jan 2013,82.0572
08 Jan 2013,82.0124
09 Jan 2013,82.2832
10 Jan 2013,81.94
11 Jan 2013,81.866
14 Jan 2013,81.947
15 Jan 2013,81.7907
16 Jan 2013,81.9416
17 Jan 2013,82.0942
18 Jan 2013,82.609
21 Jan 2013,82.5297
22 Jan 2013,82.1994
23 Jan 2013,82.3267
24 Jan 2013,82.6752
25 Jan 2013,82.8337
28 Jan 2013,82.8201
29 Jan 2013,82.6581
30 Jan 2013,82.5332
31 Jan 2013,82.4524
01 Feb 2013,82.6241
04 Feb 2013,82.9183
05 Feb 2013,83.1884
06 Feb 2013,83.1971
07 Feb 2013,83.4262
08 Feb 2013,83.3347
11 Feb 2013,83.7143
12 Feb 2013,83.3379
13 Feb 2013,83.5424
14 Feb 2013,83.5979
15 Feb 2013,83.8936
18 Feb 2013,84.0527
19 Feb 2013,83.9706
20 Feb 2013,84.1159
21 Feb 2013,84.3394
22 Feb 2013,84.6578
25 Feb 2013,84.8317
26 Feb 2013,84.5929
27 Feb 2013,84.4458
28 Feb 2013,84.703
01 Mar 2013,85.3354
04 Mar 2013,85.2195
05 Mar 2013,85.1531
06 Mar 2013,85.34
07 Mar 2013,85.449
08 Mar 2013,86.101
11 Mar 2013,86.0287
12 Mar 2013,85.9345
13 Mar 2013,86.1421
14 Mar 2013,86.0107
15 Mar 2013,85.3317
18 Mar 2013,85.585
19 Mar 2013,85.8391
20 Mar 2013,85.8765
21 Mar 2013,85.719
22 Mar 2013,85.3478
25 Mar 2013,85.5727
26 Mar 2013,85.4889
27 Mar 2013,85.7337
28 Mar 2013,85.4463
02 Apr 2013,85.297
03 Apr 2013,85.0573
04 Apr 2013,86.0434
05 Apr 2013,85.8865
08 Apr 2013,86.3753
09 Apr 2013,86.2252
10 Apr 2013,86.2462
11 Apr 2013,86.0424
12 Apr 2013,85.9655
15 Apr 2013,85.9944
16 Apr 2013,85.8989
17 Apr 2013,86.2098
18 Apr 2013,86.2022
19 Apr 2013,86.5197
22 Apr 2013,86.6737
23 Apr 2013,86.7236
24 Apr 2013,86.8151
25 Apr 2013,86.5666
26 Apr 2013,85.9385
29 Apr 2013,85.8296
30 Apr 2013,85.2133
01 May 2013,85.2465
02 May 2013,85.7276
03 May 2013,85.8403
07 May 2013,85.9343
08 May 2013,85.5816
09 May 2013,85.9007
10 May 2013,87.1429
13 May 2013,87.0886
14 May 2013,87.3478
15 May 2013,87.7822
16 May 2013,87.4361
17 May 2013,88.2618
20 May 2013,88.0223
21 May 2013,88.096
22 May 2013,88.4752
23 May 2013,87.8846
24 May 2013,87.6663
28 May 2013,88.3584
29 May 2013,87.6903
30 May 2013,87.2154
31 May 2013,87.5696
03 Jun 2013,86.9704
04 Jun 2013,87.0314
05 Jun 2013,86.7834
06 Jun 2013,86.1235
07 Jun 2013,85.5756
10 Jun 2013,86.0701
11 Jun 2013,85.2581
12 Jun 2013,84.7216
13 Jun 2013,84.3719
14 Jun 2013,84.3734
17 Jun 2013,84.4061
18 Jun 2013,84.6864
19 Jun 2013,84.3984
20 Jun 2013,86.2409
21 Jun 2013,86.4577
24 Jun 2013,86.7021
25 Jun 2013,86.7597
26 Jun 2013,86.7619
27 Jun 2013,87.1882
28 Jun 2013,87.5574
01 Jul 2013,87.4302
02 Jul 2013,87.7476
03 Jul 2013,87.6311
04 Jul 2013,87.885
05 Jul 2013,88.6019
08 Jul 2013,88.4854
09 Jul 2013,88.6717
10 Jul 2013,88.1181
11 Jul 2013,87.02
12 Jul 2013,87.1473
15 Jul 2013,87.3337
16 Jul 2013,86.8974
17 Jul 2013,87.1569
18 Jul 2013,87.3175
19 Jul 2013,87.0587
22 Jul 2013,86.5313
23 Jul 2013,86.4654
24 Jul 2013,86.5428
25 Jul 2013,86.4114
26 Jul 2013,85.9455
29 Jul 2013,85.8693
30 Jul 2013,86.0332
